_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
1629110,35639,BP-21037,330,Lansdowne Ave,Lansdowne Ave,West,Lumbervale Ave,North,,9,,Ring,Existing,0,309587.808,4834693.933,-79.44064594,43.65217323,"{u'type': u'Point', u'coordinates': (-79.4406459332, 43.6521732341)}"
1629111,35640,BP-26809,165,Avenue Rd,Davenport Rd,South,Avenue Rd,East,,11,,Ring,Existing,0,313165.848,4837196.738,-79.39625053,43.67467016,"{u'type': u'Point', u'coordinates': (-79.3962505285, 43.6746701614)}"
1629112,35642,BP-23094,582,Lansdowne Ave,Paton Rd,South,Lansdowne Ave,West,,9,,Ring,Existing,0,309331.857,4835621.678,-79.44381115,43.66052579,"{u'type': u'Point', u'coordinates': (-79.4438111491, 43.6605257927)}"
1629113,35643,BP-20246,1229,Queen St W,Queen St W,South,Noble St,East,,4,Parkdale Village,Ring,Existing,0,310489.347,4833561.479,-79.42948156,43.64197326,"{u'type': u'Point', u'coordinates': (-79.4294815612, 43.641973259)}"
1629114,35644,BP-25774,469,Bloor St W,Bloor St W,South,Dalton Rd,West,,11,Bloor Annex,Ring,Existing,0,312306.008,4836227.801,-79.40692733,43.66595763,"{u'type': u'Point', u'coordinates': (-79.4069273399, 43.6659576322)}"
1629115,35645,BP-36222,106,Bathurst St,Bathurst St,West,Browns Lane,South,,10,,Ring,Existing,0,312625.332,4833825.062,-79.40300263,43.64432647,"{u'type': u'Point', u'coordinates': (-79.4030026241, 43.6443264671)}"
1629116,35646,BP-22414,60,Carlton St,Carlton St,North,Church St,West,,13,Downtown Yonge,Ring,Existing,0,314493.841,4835775.142,-79.37980693,43.6618578,"{u'type': u'Point', u'coordinates': (-79.3798069284, 43.6618577967)}"
1629117,35647,BP-20417,425,Adelaide St W,Adelaide St W,South,Brant St,East,,10,,Ring,Existing,0,313031.799,4834033.076,-79.39796119,43.64619448,"{u'type': u'Point', u'coordinates': (-79.3979611801, 43.646194489)}"
1629118,35648,BP-24578,5,High Park Ave,Bloor St W,North,High Park Ave,East,,4,,Ring,Existing,0,307633.701,4834864.664,-79.46486993,43.65372005,"{u'type': u'Point', u'coordinates': (-79.4648699371, 43.6537200557)}"
1629119,35649,BP-32934,1818,Bayview Ave,Bayview Ave,West,Craig Cres,North,,15,,Ring,Existing,0,314672.169,4841416.718,-79.37749256,43.71263687,"{u'type': u'Point', u'coordinates': (-79.3774925541, 43.7126368695)}"
1629120,35651,BP-21112,115,Queen St E,Queen St E,South,Mutual St,South,,13,,Ring,Existing,0,314947.475,4834839.902,-79.37419996,43.65343334,"{u'type': u'Point', u'coordinates': (-79.3741999503, 43.6534333424)}"
1629121,35652,BP-24827,1,Gore Vale Ave,Gore Vale Ave,West,Queen St W,North,,10,West Queen West,Rack,Existing,0,311931.88,4833991.002,-79.41159598,43.64582712,"{u'type': u'Point', u'coordinates': (-79.4115959721, 43.6458271227)}"
1629122,35653,BP-23947,531,Bay St,Bay St,East,Dundas St W,South,,13,Downtown Yonge,Ring,Existing,0,314205.393,4835031.629,-79.38339632,43.6551689,"{u'type': u'Point', u'coordinates': (-79.383396314, 43.6551688954)}"
1629123,35654,BP-22283,831,Bay St,Bay St,East,Grenville St,North,,13,Downtown Yonge,Ring,Existing,0,313994.051,4835781.164,-79.38600367,43.66191835,"{u'type': u'Point', u'coordinates': (-79.3860036651, 43.6619183503)}"
1629124,35655,BP-27326,233A,College St,College St,South,Huron St,East,,11,,Ring,Existing,0,313060.04,4835377.385,-79.39759056,43.65829476,"{u'type': u'Point', u'coordinates': (-79.3975905545, 43.6582947637)}"
1629125,35656,BP-25104,402,Bloor St W,Bloor St W,North,Brunswick Ave,West,,11,Bloor Annex,Ring,Existing,0,312248.579,4836226.295,-79.40763947,43.66594465,"{u'type': u'Point', u'coordinates': (-79.4076394653, 43.6659446538)}"
1629126,35657,BP-41590,1590,Dundas St W,Dundas St W,North,Brock Ave,East,,9,Little Portugal,Ring,Existing,0,310056.652,4834442.208,-79.43483617,43.6499042,"{u'type': u'Point', u'coordinates': (-79.4348361656, 43.6499042026)}"
1629127,35658,BP-20175,1543,Queen St W,Queen St W,South,Ln N King W Wilson Park,North,,4,Parkdale Village,Ring,Existing,0,309393.661,4833258.05,-79.44306496,43.63924955,"{u'type': u'Point', u'coordinates': (-79.4430649651, 43.6392495525)}"
1629128,35659,BP-27446,414,Richmond St W,Spadina Ave,East,Lot Street Lane,South,,10,Toronto Entertainment District,Ring,Existing,0,313189.27,4834263.388,-79.39600564,43.64826585,"{u'type': u'Point', u'coordinates': (-79.3960056452, 43.6482658492)}"
1629129,35660,BP-25403,1140,Dundas St W,Dundas St W,North,Ossington Ave,West,,9,Little Portugal,Ring,Existing,0,311138.612,4834388.347,-79.42142434,43.64941095,"{u'type': u'Point', u'coordinates': (-79.4214243437, 43.6494109483)}"
1629130,35661,BP-36251,75,Queens Wharf Rd,Queens Wharf Rd,East,Housey St,North,,10,CityPlace and Fort York,Ring,Existing,0,312953.988,4833171.743,-79.3989387,43.63844218,"{u'type': u'Point', u'coordinates': (-79.3989386968, 43.6384421774)}"
1629131,35662,BP-20661,393,University Ave,University Ave,East,Armoury St,North,,10,,Ring,Existing,0,313860.527,4834896.521,-79.38767406,43.65395702,"{u'type': u'Point', u'coordinates': (-79.3876740608, 43.6539570239)}"
1629132,35683,BP-01491,250,Dunn Ave,Dunn Ave,West,Queen St W,South,,4,,,Existing,0,310098.721,4833376.825,-79.43432511,43.640314,"{u'type': u'Point', u'coordinates': (-79.4343251079, 43.6403140042)}"
1629133,35690,BP-28530,3076,Dundas St W,Quebec Ave,West,Dundas St W,North,,4,Junction Gardens,Ring,Existing,0,307038.39,4836189.35,-79.47224465,43.66564604,"{u'type': u'Point', u'coordinates': (-79.4722446555, 43.6656460419)}"
1629134,35691,BP-36734,1055,Bay St,Irwin Ave,South,Inkerman St,South,,13,,Ring,Existing,0,313870.633,4836296.827,-79.38752525,43.66656151,"{u'type': u'Point', u'coordinates': (-79.3875252468, 43.6665615148)}"
1629135,35692,BP-40044,401-409,King St W,King St W,South,Charlotte St,West,,10,Toronto Entertainment District,Ring,Existing,0,313336.228,4833963.664,-79.39418868,43.64556626,"{u'type': u'Point', u'coordinates': (-79.3941886759, 43.6455662564)}"
1629136,35693,BP-27095,141,St George St,Prince Arthur Ave,South,St George St,East,,11,,Ring,Existing,0,312878.297,4836541.07,-79.39982642,43.66877147,"{u'type': u'Point', u'coordinates': (-79.3998264176, 43.668771469)}"
1629137,35694,BP-30511,208,Queen St W,Queen St W,North,St Patrick St,West,,10,Queen Street West,Ring,Existing,0,313758.23,4834500.824,-79.38894883,43.65039646,"{u'type': u'Point', u'coordinates': (-79.3889488267, 43.6503964592)}"
1629138,35695,BP-31686,61,Howard Park Ave,Roncesvalles Ave,East,Howard Park Ave,South,,4,Roncesvalles Village,Ring,Existing,0,308759.385,4834603.813,-79.45091648,43.65136691,"{u'type': u'Point', u'coordinates': (-79.4509164824, 43.6513669029)}"
1629139,35696,BP-23571,110,Elm St,University Ave,East,Elm St,North,,11,,Ring,Existing,0,313755.287,4835230.411,-79.38897321,43.65696375,"{u'type': u'Point', u'coordinates': (-79.3889732115, 43.6569637546)}"
1629140,35697,BP-23906,200,King St E,George St,East,King St E,North,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315226.067,4834587.527,-79.37075108,43.65115778,"{u'type': u'Point', u'coordinates': (-79.3707510763, 43.6511577775)}"
1629141,35698,BP-30595,371,Queen St E,Queen St E,South,Power St,West,,13,,Ring,Existing,0,315793.056,4835092.194,-79.36371202,43.65569229,"{u'type': u'Point', u'coordinates': (-79.3637120249, 43.6556922891)}"
1629142,35699,BP-25101,3,Walmer Rd,Bloor St W,North,Walmer Rd,East,,11,Bloor Annex,Ring,Existing,0,312444.994,4836283.028,-79.40520317,43.66645333,"{u'type': u'Point', u'coordinates': (-79.4052031676, 43.6664533322)}"
1629143,35700,BP-30143,805,College St,College St,South,Roxton Rd,West,,11,College Promenade,Ring,Existing,0,311122.453,4834959.054,-79.42161798,43.65454822,"{u'type': u'Point', u'coordinates': (-79.4216179755, 43.6545482194)}"
1629144,35701,BP-22530,123,Edward St,Chestnut St,West,Edward St,South,,11,,Ring,Existing,0,313960.075,4835106.234,-79.38643638,43.6558435,"{u'type': u'Point', u'coordinates': (-79.3864363809, 43.6558435019)}"
1629145,35702,BP-20444,150,Grenoble Dr,Grenoble Dr,East,Spanbridge Rd,East,,16,,Ring,Existing,0,318774.854,4841501.495,-79.32657879,43.71333406,"{u'type': u'Point', u'coordinates': (-79.3265787937, 43.7133340628)}"
1629146,35703,BP-24440,863,Broadview Ave,Broadview Ave,East,Ellerbeck St,West,,14,,Ring,Existing,0,316253.97,4837780.916,-79.35794073,43.67988734,"{u'type': u'Point', u'coordinates': (-79.3579407286, 43.6798873434)}"
1629147,35704,BP-25222,2107,Danforth Ave,Danforth Ave,South,Amroth Ave,West,,19,THE DANNY Danforth Mosaic,Ring,Existing,0,319953.844,4838441.275,-79.31203424,43.68576517,"{u'type': u'Point', u'coordinates': (-79.3120342427, 43.6857651696)}"
1629148,35705,BP-30409,290,Harbord St,Harbord St,North,Ln E Clinton N Harbord,East,,11,,Ring,Existing,0,311641.822,4835621.237,-79.41517077,43.66050415,"{u'type': u'Point', u'coordinates': (-79.4151707624, 43.6605041576)}"
1629149,35706,BP-20509,1086,College St,College St,North,Macklem Ave,West,,9,College West,Ring,Existing,0,310298.731,4834760.328,-79.43183201,43.65276596,"{u'type': u'Point', u'coordinates': (-79.4318320083, 43.6527659631)}"
1629150,35707,BP-27439,215,Spadina Ave,Spadina Ave,East,Sullivan St,South,,10,Chinatown,Ring,Existing,0,313112.398,4834534.307,-79.39695439,43.65070535,"{u'type': u'Point', u'coordinates': (-79.3969543888, 43.6507053484)}"
1629151,35708,BP-25630,166,Ossington Ave,Ossington Ave,West,Foxley St,North,,10,Ossington Avenue,Ring,Existing,0,311228.939,4834228.324,-79.42030652,43.64796974,"{u'type': u'Point', u'coordinates': (-79.4203065241, 43.6479697493)}"
1629152,35709,BP-28626,295,Sherbourne St,Sherbourne St,East,Glenholme Pl,East,,13,,Ring,Existing,0,315133.011,4835644.908,-79.37188443,43.66067691,"{u'type': u'Point', u'coordinates': (-79.3718844281, 43.6606769113)}"
1629153,35710,BP-20929,573,Christie St,Christie St,East,Benson Ave,South,,12,,Ring,Existing,0,310867.059,4837742.274,-79.42475291,43.67960302,"{u'type': u'Point', u'coordinates': (-79.4247529074, 43.6796030203)}"
1629154,35711,BP-27784,706,College St,College St,North,Montrose Ave,East,,11,Little Italy,Ring,Existing,0,311439.08,4835041.969,-79.41769161,43.65529181,"{u'type': u'Point', u'coordinates': (-79.4176916061, 43.6552918071)}"
1629155,35712,BP-26315,1973,Yonge St,Yonge St,East,Imperial St,North,,12,Midtown Yonge,Ring,Existing,0,313115.912,4840007.545,-79.39682646,43.6999716,"{u'type': u'Point', u'coordinates': (-79.3968264546, 43.699971606)}"
1629156,35713,BP-31586,1056,Queen St E,Queen St E,North,Pape Ave,East,,14,Leslieville,Ring,Existing,0,317934.714,4835772.607,-79.33714406,43.66178216,"{u'type': u'Point', u'coordinates': (-79.3371440596, 43.6617821599)}"
1629157,35714,BP-28971,854,King St W,King St W,North,Walnut Ave,East,,10,,Ring,Existing,0,312167.041,4833651.127,-79.40868565,43.64276549,"{u'type': u'Point', u'coordinates': (-79.4086856449, 43.6427654943)}"
1629158,35715,BP-27361,287,Spadina Ave,Spadina Ave,East,Dundas St W,North,,11,Chinatown,Ring,Existing,0,313031.161,4834811.259,-79.39795723,43.65319919,"{u'type': u'Point', u'coordinates': (-79.3979572304, 43.6531991921)}"
1629159,35716,BP-26523,2522,Lake Shore Blvd W,Norris Cres,North,Lake Shore Blvd W,East,,3,,Ring,Existing,0,305771.322,4830101.843,-79.48796685,43.61085281,"{u'type': u'Point', u'coordinates': (-79.4879668468, 43.6108528114)}"
1629160,35717,BP-30938,3000,Yonge St,Yonge St,West,Lympstone Ave,North,,8,,Ring,Existing,0,312694.077,4842633.21,-79.40202156,43.72361048,"{u'type': u'Point', u'coordinates': (-79.4020215586, 43.7236104798)}"
1629161,35746,BP-26367,1889,Avenue Rd,Avenue Rd,East,Roe Ave,North,,8,,Ring,Existing,0,311299.456,4843639.193,-79.41931892,43.73267908,"{u'type': u'Point', u'coordinates': (-79.4193189202, 43.7326790904)}"
1629162,35747,BP-24406,831-833,Broadview Ave,Broadview Ave,East,Pretoria Ave,North,,14,,Ring,Existing,0,316234.042,4837672.141,-79.35819019,43.67890853,"{u'type': u'Point', u'coordinates': (-79.3581901934, 43.6789085352)}"
1629163,35748,BP-36379,311,King St E,Princess St,East,Abbey Lane,North,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315543.523,4834593.938,-79.36681555,43.65121097,"{u'type': u'Point', u'coordinates': (-79.3668155493, 43.6512109678)}"
1629164,35749,BP-21697,29,Camden St,Camden St,South,Richmond St W,South,,10,,Ring,Existing,0,313104.89,4834132.17,-79.39705365,43.64708565,"{u'type': u'Point', u'coordinates': (-79.3970536449, 43.6470856567)}"
1629165,35750,BP-27341,239,College St,College St,South,Huron St,West,,11,,Ring,Existing,0,312994.331,4835359.512,-79.39840549,43.65813461,"{u'type': u'Point', u'coordinates': (-79.3984054964, 43.6581346097)}"
1629166,35752,BP-44487,218,Queens Quay W,Queens Quay W,South,Lower Simcoe St,East,,10,The Waterfront,Ring,Existing,0,314304.653,4833291.04,-79.38219636,43.63949999,"{u'type': u'Point', u'coordinates': (-79.3821963607, 43.6394999879)}"
1629167,35753,BP-21903,180,Colborne Lodge Dr,West Rd,North,Colborne Lodge Dr,North,,4,,Ring,Existing,0,307570.478,4833960.395,-79.46565837,43.64558064,"{u'type': u'Point', u'coordinates': (-79.4656583654, 43.6455806423)}"
1629168,35754,BP-27611,250,College St,College St,North,Huron St,West,,11,,Ring,Existing,0,312965.921,4835370.059,-79.39875757,43.65822986,"{u'type': u'Point', u'coordinates': (-79.3987575676, 43.6582298593)}"
1629169,35755,BP-25103,4,Walmer Rd,Bloor St W,North,Walmer Rd,West,,11,Bloor Annex,Ring,Existing,0,312401.267,4836269.785,-79.40574557,43.66633457,"{u'type': u'Point', u'coordinates': (-79.4057455619, 43.666334576)}"
1629170,35756,BP-36181,56,Dan Leckie Way,Housey St,North,Dan Leckie Way,West,,10,CityPlace and Fort York,Ring,Existing,0,313042.886,4833147.757,-79.39783725,43.63822529,"{u'type': u'Point', u'coordinates': (-79.397837254, 43.6382252913)}"
1629171,35757,BP-21458,95,Lombard St,Lombard St,South,Jarvis St,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315010.989,4834695.663,-79.37341528,43.65213413,"{u'type': u'Point', u'coordinates': (-79.3734152849, 43.6521341295)}"
1629172,35759,BP-21325,333,Adelaide St E,Adelaide St E,South,Sherbourne St,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315361.047,4834677.215,-79.36907602,43.65196318,"{u'type': u'Point', u'coordinates': (-79.369076019, 43.6519631851)}"
1629173,35760,BP-21075,646A,Dufferin St,Dufferin St,West,Ln N Dundas E Dufferin,North,,9,Little Portugal,Ring,Existing,0,310302.964,4834486.243,-79.43178232,43.65029879,"{u'type': u'Point', u'coordinates': (-79.4317823242, 43.650298796)}"
1629174,35761,BP-28628,234,Adelaide St E,Adelaide St E,North,Jarvis St,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315126.383,4834633.208,-79.37198596,43.65157036,"{u'type': u'Point', u'coordinates': (-79.3719859535, 43.6515703581)}"
1629175,35762,BP-20228,1277,Queen St W,Queen St W,South,Elm Grove Ave,West,,4,Parkdale Village,Ring,Existing,0,310297.06,4833509.049,-79.43186545,43.64150276,"{u'type': u'Point', u'coordinates': (-79.4318654558, 43.6415027627)}"
1629176,35763,BP-27302,135,Cumberland St,Cumberland St,South,Bellair St,West,,11,Bloor-Yorkville,Ring,Existing,0,313504.788,4836684.014,-79.39205543,43.67005108,"{u'type': u'Point', u'coordinates': (-79.392055427, 43.6700510812)}"
1629177,35765,BP-29399,265,Queen's Dr,Jane St,East,Queen's Dr,South,,5,,Ring,Existing,0,304413.945,4840809.63,-79.50479027,43.70723786,"{u'type': u'Point', u'coordinates': (-79.5047902714, 43.7072378572)}"
1629178,35766,BP-20394,490,Wellington St W,Wellington St W,North,Draper St,West,,10,,Ring,Existing,0,312992.862,4833712.71,-79.39844869,43.64331119,"{u'type': u'Point', u'coordinates': (-79.3984486882, 43.6433111903)}"
1629179,35767,BP-23395,2293,Dundas St W,Dundas St W,West,Ln S Bloor E Alhambra,East,,4,,Ring,Existing,0,308645.679,4835051.468,-79.45232287,43.65539699,"{u'type': u'Point', u'coordinates': (-79.4523228794, 43.6553970003)}"
1629180,35768,BP-29654,1643,Yonge St,Yonge St,East,Glen Elm Ave,North,,12,,Ring,Existing,0,313252.046,4839107.44,-79.3951516,43.69186798,"{u'type': u'Point', u'coordinates': (-79.3951515928, 43.6918679771)}"
1629181,35769,BP-36615,572A,Church St,Church St,West,Dundonald St,South,,13,Church-Wellesley Village,Ring,Existing,0,314370.05,4836282.275,-79.3813328,43.66642427,"{u'type': u'Point', u'coordinates': (-79.3813328072, 43.6664242667)}"
1629182,35770,BP-20628,22,Wellesley St W,Wellesley St W,North,St Nicholas St,West,,13,,Ring,Existing,0,314026.901,4836098.393,-79.38559094,43.66477343,"{u'type': u'Point', u'coordinates': (-79.3855909387, 43.664773424)}"
1629183,35771,BP-31657,421,Roncesvalles Ave,Howard Park Ave,South,Ln E Roncesvalles S Howard Park,West,,4,Roncesvalles Village,Ring,Existing,0,308774.684,4834619.847,-79.4507267,43.65151115,"{u'type': u'Point', u'coordinates': (-79.4507267065, 43.651511149)}"
1629184,35782,BP-17791,66,Sudbury St,Sudbury St,North,Dovercourt Rd,West,,9,,Ring,Existing,0,311096.96,4833509.829,-79.42195092,43.64150345,"{u'type': u'Point', u'coordinates': (-79.4219509151, 43.6415034446)}"
1629185,35783,BP-05283,15,Dundonald St,,,Dundonald St,,,13,,Ring,Temporarily Removed,0,314172.412,4836238.859,-79.38378424,43.66603598,"{u'type': u'Point', u'coordinates': (-79.3837842378, 43.6660359833)}"
1629186,35787,BP-19042,318,Richmond St W,Richmond St W,North,John St,West,,10,Toronto Entertainment District,Ring,Existing,0,313513.475,4834336.639,-79.39198558,43.64892147,"{u'type': u'Point', u'coordinates': (-79.3919855881, 43.6489214803)}"
1629187,35795,BP-28287,2206,Bloor St W,Bloor St W,North,Kennedy Ave,West,,4,Bloor West Village,Ring,Existing,0,306755.103,4834598.308,-79.47576309,43.65132532,"{u'type': u'Point', u'coordinates': (-79.4757630877, 43.6513253185)}"
1629188,35796,BP-21949,331,Bremner Blvd,Bremner Blvd,South,Mariner Ter,East,,10,Toronto Entertainment District,Ring,Existing,0,313614.869,4833404.332,-79.3907439,43.64052826,"{u'type': u'Point', u'coordinates': (-79.3907438953, 43.6405282606)}"
1629189,35797,BP-30927,2558,Yonge St,Yonge St,West,Sherwood Ave,West,,8,Uptown Yonge,Ring,Existing,0,312866.374,4841505.055,-79.39989998,43.71345383,"{u'type': u'Point', u'coordinates': (-79.3998999802, 43.7134538331)}"
1629190,35798,BP-44871,361,Oakwood Ave,Oakwood Ave,East,Rogers Rd,North,,12,Oakwood Village,Ring,Existing,0,309746.489,4838588.421,-79.43864308,43.68722775,"{u'type': u'Point', u'coordinates': (-79.4386430788, 43.6872277503)}"
1629191,35800,BP-31271,11,Castlefield Ave,Castlefield Ave,South,Ln W Yonge S Castlefield,East,,8,Uptown Yonge,Ring,Existing,0,312866.989,4841309.772,-79.39989528,43.71169603,"{u'type': u'Point', u'coordinates': (-79.3998952742, 43.7116960354)}"
1629192,35801,BP-29411,23,George St,George St,North,Fern Ave,East,,5,,Ring,Existing,0,303117.611,4840359.125,-79.52087411,43.70318093,"{u'type': u'Point', u'coordinates': (-79.5208741148, 43.7031809324)}"
1629193,35802,BP-27599,210,Spadina Ave,Spadina Ave,West,Sullivan St,South,,10,Chinatown,Ring,Existing,0,313082.83,4834534.787,-79.39732092,43.65071,"{u'type': u'Point', u'coordinates': (-79.397320924, 43.6507099988)}"
1629194,35803,BP-24821,219,Fort York Blvd,Fort York Blvd,South,Angelique St,West,,10,CityPlace and Fort York,Ring,Existing,0,312417.722,4833047.44,-79.40558697,43.63732896,"{u'type': u'Point', u'coordinates': (-79.4055869713, 43.6373289628)}"
1629195,35805,BP-30665,11,River St,River St,East,Queen St E,North,,13,,Ring,Existing,0,316370.898,4835308.365,-79.35654353,43.65762935,"{u'type': u'Point', u'coordinates': (-79.3565435358, 43.6576293487)}"
1629196,35806,BP-22018,19,Orde St,Murray St,West,Orde St,South,,11,,Ring,Existing,0,313565.025,4835349.829,-79.39133012,43.65804094,"{u'type': u'Point', u'coordinates': (-79.3913301188, 43.6580409426)}"
